Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
RvCConflict_0165e515	c	No worries, Rose. I appreciate you trying!	game/script.rpy	2048	c "[what]"
RvCConflict_ef9ed473	r	This really is tough. I’m impressed you know all this stuff, Cactus.	game/script.rpy	2051	r "[what]"
RvCConflict_350b922d	c	Thanks I guess? You know, maybe let’s give this a rest for today.	game/script.rpy	2054	c "[what]"
RvCConflict_cee770d0	r	Aww, and here I was about to rope in Sunflower and Mushroom.	game/script.rpy	2057	r "[what]"
RvCConflict_7bfaa758		You hear shouting and aggressive quoting of Shakespeare in the distance. You decide that things would be better off without them getting involved.	game/script.rpy	2058	"[what]"
RvCConflict_11ad8e26	r	Hmm...Maybe I should deal with that first. I’ll...be right back.	game/script.rpy	2060	r "[what]"
RvCConflict_3a76763f	r	MUSHROOM! SUNNY!	game/script.rpy	2062	r "[what]"
RvCConflict_e9db08c9	c	Well I hope that gets all figured out.	game/script.rpy	2064	c "[what]"
cactusDate_52c1c847	c	Anyways, I did wanna ask you somethin'.	game/script.rpy	2072	c "[what]"
cactusDate_51b5e043	c	Would'ya be interested in me takin' you round the shop and showin' you the ropes?	game/script.rpy	2073	c "[what]"
cactusDate_783d1341	c	N-Not like a date or anythin' though! Just two sprouts hanging out.	game/script.rpy	2075	c "[what]"
cactusDate_ec45d3bd	c	Aw, shucks! Thanks for takin' me up on my offer! I promise I won't disappoint.	game/script.rpy	2082	c "[what]"
cactusDate_32e48f83	c	Eh-heh... Fair 'nough.	game/script.rpy	2088	c "[what]"
cactusDate_dd3cefff		Cactus shows you around, giving you a pretty detailed tour on daily life here. There's quite a bit of hustle and bustle in the flower shop, though that may be because tomorrow's Valentine's Day.	game/script.rpy	2091	"[what]"
cactusDate_368b6e90		Time passes. Near the end of his tour, Cactus turns to face you.	game/script.rpy	2092	"[what]"
cactusDate_ccd837ef	c	Hmm. Only a few places left...	game/script.rpy	2095	c "[what]"
cactusDate_c671a8b7	c	How 'bout you pick where to go next, Chrys?	game/script.rpy	2096	c "[what]"
locationsCactus_5aa88db8	c	So, where to next?	game/script.rpy	2105	c "[what]"
locationsCactus_982addb1	c	Sure, sure! I can show you 'round where I live!	game/script.rpy	2109	c "[what]"
locationsCactus_bf48b0b4	c	Follow me!	game/script.rpy	2110	c "[what]"
locationsCactus_302621df		You somehow make it across the store to the succulents. God, scooting your pot is hard work.	game/script.rpy	2112	"[what]"
rosesCactus_c6addb06	c	Oh, them blueblood roses with the gold in their petals?	game/script.rpy	2122	c "[what]"
rosesCactus_ae68118f	c	...They don't like me much... so I'd rather not.	game/script.rpy	2125	c "[what]"
rosesCactus_5020f5af	c	Plus, some of 'em are half a brick short of a load, if you get what I'm sayin'.	game/script.rpy	2126	c "[what]"
succulentsCactus_3ccb2166	c	Well, welcome to my place, glad to have ya!	game/script.rpy	2134	c "[what]"
succulentsCactus_573e8f90	c	It's a nice lil shelf tucked away from the hustle n' bustle of city life.	game/script.rpy	2136	c "[what]"
succulentsCactus_115bef42	c	Go ahead n' make yourself at home.	game/script.rpy	2137	c "[what]"
succulentsCactus_9a9ce158	c	Oh yes indeed!	game/script.rpy	2141	c "[what]"
succulentsCactus_4d37a0b1	c	Most of 'em only stay in the store for a week at most, though, unlike me.	game/script.rpy	2143	c "[what]"
succulentsCactus_563ccb2d	c	People here seem to love 'em.	game/script.rpy	2144	c "[what]"
succulentsCactus_d14a9fd3	c	Almost as if there's some hip colleges nearby with a taste for trendy plants...	game/script.rpy	2147	c "[what]"
succulentsCactus_de5e9374	c	But who knows? Not me!	game/script.rpy	2149	c "[what]"
succulentsCactus_27655884	c	It can get lonely though, being here for so long.	game/script.rpy	2150	c "[what]"
succulentsCactus_ef2b1de7	c	He-heh, yeah. Lucky me!	game/script.rpy	2156	c "[what]"
succulentsCactus_a8d0efb3	c	Haha! Fair 'nough. Maybe being trendy ain't worth it. And I swear I'm not that old, Chrys!	game/script.rpy	2164	c "[what]"
succulentsCactus_237ccfc5	c	Though I did leave home early. I'm probably just as old as Sunflower, even if it doesn't seem it.	game/script.rpy	2166	c "[what]"
succulentsCactus_16bb419b	c	So don't go 'round calling me "mister," or else the newer buds will get the wrong idea.	game/script.rpy	2167	c "[what]"
succulentsCactus_f38b060c		Cactus snorts. Somehow, against all odds and the laws of nature itself, he can do that.	game/script.rpy	2171	"[what]"
succulentsCactus_b7a597d4	c	I do like your sense of humor Chrys! Funnier than a barrel of monkeys!	game/script.rpy	2174	c "[what]"
succulentsCactus_9025f99e	c	It sure is.	game/script.rpy	2180	c "[what]"
succulentsCactus_fc81feda	c	Being out here all by myself makes me realize how big this world really is.	game/script.rpy	2182	c "[what]"
succulentsCactus_58d580f8	c	Yeah... It's not exactly what I thought it'd be like, sometimes.	game/script.rpy	2187	c "[what]"
succulentsCactus_949d18b7	c	But it's like what my Ma always said: "Can't Never Should."	game/script.rpy	2189	c "[what]"
succulentsCactus_4d24ecbd	c	So if I want something, I just gotta set my mind on it and I'll get it eventually!	game/script.rpy	2191	c "[what]"
succulentsCactus_a1f0da02	c	Yeah...	game/script.rpy	2193	c "[what]"
succulentsCactus_1c4599b1	c	He-heh... If I'm being honest, sometimes it does.	game/script.rpy	2198	c "[what]"
succulentsCactus_5020af01	c	It's easy to get homesick here, especially when you're new to city life.	game/script.rpy	2200	c "[what]"
aboutYourselfCactus_afed65d4	c	But enough 'bout me! Tell me 'bout yourself Chrys!	game/script.rpy	2204	c "[what]"
aboutYourselfCactus_b04f374b		You happily filled Cactus in on your entire life story up until this point, down to the last detail.	game/script.rpy	2207	"[what]"
aboutYourselfCactus_7a27e173		You spent 20 minutes recounting the best joke you've ever heard. Cactus listens intently. He laughs. He cries. He has never been this touched in his entire life. 	game/script.rpy	2209	"[what]"
aboutYourselfCactus_cd69f85f	c	Wow, Chrys! Thanks for sharing that!	game/script.rpy	2210	c "[what]"
aboutYourselfCactus_f11e1e79	c	I was wonderin' though, Chrys.	game/script.rpy	2212	c "[what]"
aboutYourselfCactus_d19f855d	c	...	game/script.rpy	2213	c "[what]"
aboutYourselfCactus_e4341e70	c	This might sound strange, and I apologise...	game/script.rpy	2218	c "[what]"
aboutYourselfCactus_119c41f8	c	Do ya ever notice little things in your life that remind you of home?	game/script.rpy	2221	c "[what]"
aboutYourselfCactus_988e6eed	c	Well it's a bit hard to explain...	game/script.rpy	2226	c "[what]"
aboutYourselfCactus_0a289d47	c	It's kinda like... how you pick up habits from others you care about.	game/script.rpy	2228	c "[what]"
aboutYourselfCactus_e7b9eacd	c	For example, I picked up all my sayin's from my ma and pa, and the fertilizer I use is my Grandmama's recipe!	game/script.rpy	2230	c "[what]"
aboutYourselfCactus_134baba6	c	Or sometimes it's the habits from a different place. 	game/script.rpy	2232	c "[what]"
aboutYourselfCactus_8d1a1cec	c	Like wakin' up at 6 in the morning to a rooster's call, even if the bird ain't here anymore.	game/script.rpy	2233	c "[what]"
aboutYourselfCactus_f0c75486	c	Does that sorta make sense?	game/script.rpy	2234	c "[what]"
aboutYourselfCactus_6a47a8e6	c	Oh! He-heh... Sorry for talkin' your ear off for something silly like that then.	game/script.rpy	2239	c "[what]"
aboutYourselfCactus_94d9d8d5	c	It's gettin' late, isn't it...	game/script.rpy	2241	c "[what]"
aboutYourselfCactus_a622072d	c	Sorry for keepin' ya for so long. You must be exhausted after today.	game/script.rpy	2243	c "[what]"
aboutYourselfCactus_9d782d27	c	Here, I'll walk you back home.	game/script.rpy	2245	c "[what]"
aboutYourselfCactus_3a269a14	c	Glad you get it. Makes feel a bit less like a stranger here.	game/script.rpy	2254	c "[what]"
aboutYourselfCactus_bb3712a3	c	But it's not like that stuff hasn't happened here as well either!	game/script.rpy	2256	c "[what]"
aboutYourselfCactus_cb8a7865	c	I sing songs from Ratatouille since Sunflower showed me that musical, and I've been going to more of Rose's lectures.	game/script.rpy	2258	c "[what]"
aboutYourselfCactus_79e2a80f	c	But I dunno... There's not much I'm a part of here.	game/script.rpy	2260	c "[what]"
aboutYourselfCactus_d2a8516a	c	Compared to Rose and Sunflower, well... I don't take part in much since I'm not invited to much. None of them fancy hang-outs, plant raves...	game/script.rpy	2262	c "[what]"
aboutYourselfCactus_582236af	c	I said what I said.	game/script.rpy	2267	c "[what]"
aboutYourselfCactus_615c5ce6	c	But I digress.	game/script.rpy	2268	c "[what]"
aboutYourselfCactus_b18fa4b1	c	I moved here thinkin' I could make it big in the arboretum here and make my momma proud...	game/script.rpy	2270	c "[what]"
aboutYourselfCactus_a94e47ce	c	But I've been in this shop for so long and I barely know anyone unlike back home...	game/script.rpy	2272	c "[what]"
aboutYourselfCactus_123957e1	c	It feels like I'm better off going back home to Texas. Maybe I wasn't made for the city. 	game/script.rpy	2274	c "[what]"
aboutYourselfCactus_4277ea8c	c	He-heh. Thanks for that, Chrys.	game/script.rpy	2282	c "[what]"
aboutYourselfCactus_35b58cc2	c	Sorry to wear ya' down with that.	game/script.rpy	2284	c "[what]"
aboutYourselfCactus_15507ead	c	I'll keep thinkin' on it. In the meantime, is there anythin' you'd like to do? We could watch a movie or somethin'.	game/script.rpy	2286	c "[what]"
aboutYourselfCactus_d19f855d_1	c	...	game/script.rpy	2299	c "[what]"
aboutYourselfCactus_7cb8f4e3	c	...Chrys...	game/script.rpy	2301	c "[what]"
aboutYourselfCactus_64ae3e0f	c	You have no right bein' this nice to me.	game/script.rpy	2303	c "[what]"
aboutYourselfCactus_a0c083e4	c	But yer right. I can't keep feelin' sorry for myself like this.	game/script.rpy	2306	c "[what]"
aboutYourselfCactus_12caeac6	c	In fact, yer right about all that talk on carvin' a place out for myself n all that!	game/script.rpy	2308	c "[what]"
aboutYourselfCactus_b7df728b	c	I already have one, don't I?!	game/script.rpy	2309	c "[what]"
aboutYourselfCactus_85b5cc38	c	With Rose, Sunflower...	game/script.rpy	2311	c "[what]"
aboutYourselfCactus_d19f855d_2	c	...	game/script.rpy	2313	c "[what]"
aboutYourselfCactus_1521b560	c	...and you.	game/script.rpy	2314	c "[what]"
aboutYourselfCactus_0e4b9bfd	c	Thank you for this, Chrys.	game/script.rpy	2317	c "[what]"
aboutYourselfCactus_91d21c6c	c	Sorry to throw this all out at ya...	game/script.rpy	2319	c "[what]"
aboutYourselfCactus_76bec10f	c	But thank you for listenin'.	game/script.rpy	2321	c "[what]"
aboutYourselfCactus_f8da65a8	c	I think I know what I need to do.	game/script.rpy	2322	c "[what]"
aboutYourselfCactus_1b103837	c	In the meantime, is there anythin' you'd like to do? We could watch a movie or somethin'.	game/script.rpy	2323	c "[what]"
cacMovies_de557a68	c	Boy howdy! Alright then, I'll let you pick the flick.	game/script.rpy	2331	c "[what]"
cacMovies_01fb6580		You ended up watching The Lego Movie. It wasn't your idea of a romance film, but it was a good film nontheless.	game/script.rpy	2336	"[what]"
cacMovies_7b58273b		You ended up watching The Lego Movie. It wasn't your idea of a horror film, but it was a good film nontheless.	game/script.rpy	2339	"[what]"
cacMovies_09de6e2e		You ended up watching Drive (2011). It wasn't your idea of a comedy film, but it was a good film nontheless. Truly the peak of kino.	game/script.rpy	2342	"[what]"
cacMovies_10f76c03		It's late by the time the credits roll onto the screen. While you're yawning, Cactus turns to you.	game/script.rpy	2344	"[what]"
cacMovies_a622072d	c	Sorry for keepin' ya for so long. You must be exhausted after today.	game/script.rpy	2346	c "[what]"
cacMovies_9d782d27	c	Here, I'll walk you back home.	game/script.rpy	2348	c "[what]"
cacMovies_79d0914d		You and Cactus scoot your way back to your place. Before you scoot inside, Cactus speaks.	game/script.rpy	2350	"[what]"
cacMovies_ee40cf70	c	Thanks again for everythin', Chrys!	game/script.rpy	2352	c "[what]"
cacMovies_259d8726	c	Apologies again for everythin' I said earlier. Hopefully it wasn't too offputting.	game/script.rpy	2354	c "[what]"
cacMovies_98444e4a	c	I'll keep what ya said in mind and sit on it. In the meantime, let's hit the hay!I'll keep what ya said in mind and sit on it. In the meantime, let's hit the hay!	game/script.rpy	2356	c "[what]"
cacMovies_56806628		He gives you a tip of his hat, a winning smile, and says goodnight before leaving.	game/script.rpy	2357	"[what]"
mossRoute_db6be86e	c	The moss, eh?	game/script.rpy	2362	c "[what]"
mossRoute_9b8e9c9c	c	We can definitely do that! Hope ya don't mind the dark!	game/script.rpy	2364	c "[what]"
mossRoute_bf2b99bb		You both make your way down to the depths of the flower shop, to a corner where the walls meet the tile floor.	game/script.rpy	2366	"[what]"
mossRoute_5de51cdb	c	And here we are! Moss central!	game/script.rpy	2368	c "[what]"
mossRoute_3809a094	c	It may not seem like much at first, but it's got charming residents.	game/script.rpy	2370	c "[what]"
mossRoute_91ad44dd	c	I do wonder where that Mushroom fella ran off to...	game/script.rpy	2372	c "[what]"
mossRoute_53f11dfe	c	He was with Sunflower earlier, right?	game/script.rpy	2374	c "[what]"
mossRoute_10210d1c	c	I reckon he's still gettin' chewed out by Miss Rose, then.	game/script.rpy	2376	c "[what]"
mossRoute_6b6ac6e1	c	Aw, wait a moment!	game/script.rpy	2378	c "[what]"
mossRoute_8bc423ee		Cactus seems to pick something up off the floor.	game/script.rpy	2379	"[what]"
mossRoute_d3fd229f	c	Looks he left a lil' note!	game/script.rpy	2381	c "[what]"
mossRoute_23aa59b1	c	He-heh. He might seem rough 'round the edges, but Mushroom really is a fun guy.	game/script.rpy	2384	c "[what]"
mossRoute_1b06f7c1	c	Get it?	game/script.rpy	2387	c "[what]"
mossRoute_d19f855d	c	...	game/script.rpy	2391	c "[what]"
mossRoute_d19f855d_1	c	...	game/script.rpy	2393	c "[what]"
mossRoute_e8e95a22	c	He-heh... Sorry 'bout that. Not my best joke.	game/script.rpy	2395	c "[what]"
mossRoute_2ba0e340		Cactus seems flustered.	game/script.rpy	2399	"[what]"
mossRoute_b32941e8	c	A-anyway! Accordin' to Sunflower, there's loads to do here if you're interested.	game/script.rpy	2400	c "[what]"
mossRoute_ba81d208	c	There's some darn good underground beats here when it comes to music, and the art here is amazing...	game/script.rpy	2402	c "[what]"
mossRoute_6aaf76a6	c	Or if yer just too tuckered out, we could always just sit and watch the moss grow!	game/script.rpy	2404	c "[what]"
mossRoute_25b5d55b	c	The music scene, huh? You'll love it!	game/script.rpy	2407	c "[what]"
mossRoute_81f85273		You and Cactus decide to go and vibe with the underground scene, watching a band of moss and fungi alike play a jammin' song. You don't say much to each other, but share in the vibes together	game/script.rpy	2410	"[what]"
mossRoute_411d1597		The vibes truly are immaculate. After some time passes and you feel all vibed out, Cactus takes you over near the moss to chill.	game/script.rpy	2411	"[what]"
mossRoute_a563fdbb	c	I dunno much 'bout the art scene here, but I've heard it's pretty unique!	game/script.rpy	2414	c "[what]"
mossRoute_25af7ef9		You and Cactus make your way to an art gallery nearby.	game/script.rpy	2417	"[what]"
mossRoute_ab63d225		The pieces you see when you get there are pretty eclectic.	game/script.rpy	2418	"[what]"
mossRoute_1766ebf6		A lot of this seems to be a mix of street art and classical art meshed into one. It's honestly quite interesting, and although you and Cactus don't talk much while you walk through the exhibit, you feel like soaking in the fine arts has brought you two closer.	game/script.rpy	2419	"[what]"
mossRoute_c013a476		A lot of this seems to be a mix of street art and classical art meshed into one. It's honestly quite interesting, and you and Cactus spend a good amount of time in the gallery.	game/script.rpy	2420	"[what]"
mossRoute_78d0397c		Afterwards, you and Cactus decide to go sit next to the moss and relax.	game/script.rpy	2421	"[what]"
mossRoute_b1b68b6f	c	The moss, huh?	game/script.rpy	2426	c "[what]"
mossRoute_07fe9b34	c	Interestin' choice, Chrys! We can definitely go there.	game/script.rpy	2428	c "[what]"
mossRoute_1dff5a6e		You and Cactus make your way to the piles of moss and find a nice place to just sit.	game/script.rpy	2430	"[what]"
mossRoute_6de7655b		A gentle breeze from the AC blows your way and the quiet hum of the fridge nearby fills the air. It's nice.	game/script.rpy	2431	"[what]"
mossRoute_28f00826		So nice, in fact, that you begin to doze off...	game/script.rpy	2433	"[what]"
mossRoute_ca082f59		... only to wake up a good while later. You look over at Cactus and see him lost in thought, but when you begin to stretch he snaps out of it.	game/script.rpy	2435	"[what]"
mossRoute_f25f8f8b	c	Sorry fer wakin' you up, Chrys... you looked pretty darn peaceful. 	game/script.rpy	2437	c "[what]"
mossRoute_ee6786a0	c	Glad you're awake though. It's getting pretty darn late and we got a big day tomorrow!	game/script.rpy	2439	c "[what]"
mossRoute_e3122171	c	We should go ahead n' head on back for the night.	game/script.rpy	2441	c "[what]"
mossRoute_3612f944	c	Yup. Valentine's Day...	game/script.rpy	2448	c "[what]"
mossRoute_9d782d27	c	Here, I'll walk you back home.	game/script.rpy	2450	c "[what]"
mossRoute_8aac5128		You and Cactus scoot your way back to your place. He gives you a tip of his hat, a winning smile, and says goodnight before leaving.	game/script.rpy	2451	"[what]"
mossRoute_e9da0696	c	Did I?	game/script.rpy	2458	c "[what]"
cacVibes_0d51b52b	c	Thanks for comin' along with me Chrys! I don't usually do these kinds of things, but a slower change of pace is always nice.	game/script.rpy	2465	c "[what]"
cacVibes_9e12d270	c	Sprouts and buds up here are always hustlin' and bustlin' from place to place, and it's easy to get so swept up in it all.	game/script.rpy	2467	c "[what]"
cacVibes_cb6d91a8	c	Back at home, life was busy in a different way, but there was always time for a smile or a break to talk with others.	game/script.rpy	2469	c "[what]"
cacVibes_d6aec591	c	Guess I'm just missin' that Southern hospitality, is all.	game/script.rpy	2472	c "[what]"
cacVibes_d4632780	c	But that ain't a big deal! 	game/script.rpy	2474	c "[what]"
cacVibes_d19f855d	c	...	game/script.rpy	2475	c "[what]"
cacVibes_88731216	c	Anyways!	game/script.rpy	2478	c "[what]"
cacVibes_3a8c362a	c	It's getting pretty darn late though, and we got a big day tomorrow. We should probably head back.	game/script.rpy	2483	c "[what]"
cacVibes_d4f06826	c	Yeah, I'm all good. Just thinking 'bout something.	game/script.rpy	2489	c "[what]"
cacVibes_3a8c362a_1	c	It's getting pretty darn late though, and we got a big day tomorrow. We should probably head back.	game/script.rpy	2494	c "[what]"
cacHomesick_75edbed6	c	Was it that obvious?	game/script.rpy	2502	c "[what]"
cacHomesick_98e13ed5	c	Well, my ma always said I had an easy face to read!	game/script.rpy	2504	c "[what]"
cacHomesick_8322c887	c	...Yeah. I've been feelin' kinda homesick lately.	game/script.rpy	2506	c "[what]"
cacHomesick_aa71f7b4	c	I haven't really been able to fit in with the other flowers n' sprouts in town...	game/script.rpy	2507	c "[what]"
cacHomesick_1b9d7fbf	c	Sure I got Sunflower and Rose to talk to, and they try to make me feel better 'bout it all...	game/script.rpy	2509	c "[what]"
cacHomesick_7d6e594e	c	...but all the other flora seem wary of me and my spikes, sayin' "it's not appropriate for the flower shop to have me here."	game/script.rpy	2511	c "[what]"
cacHomesick_10d62a5b	c	I promise, I'm a big softie...	game/script.rpy	2513	c "[what]"
cacHomesick_d19f855d	c	...	game/script.rpy	2515	c "[what]"
cacHomesick_5b9a8a06	c	But to them, I'm just a prickly pear.	game/script.rpy	2517	c "[what]"
cacHomesick_e13ed080		Cactus takes a moment to collect himself.	game/script.rpy	2519	"[what]"
cacHomesick_040236e5	c	Sorry 'bout that. I uh. I dunno how to feel 'bout all this. Maybe it is better that I head on back home.	game/script.rpy	2520	c "[what]"
cacHomesick_513bb7b3	c	He-heh... Maybe you're right.	game/script.rpy	2531	c "[what]"
cacHomesick_de6db616	c	I've been here for a while already, but maybe things will look up soon!	game/script.rpy	2533	c "[what]"
cacHomesick_416fc87a	c	I'll sit on it for a 'lil. Give this a bit more thought 'n all.	game/script.rpy	2535	c "[what]"
cacHomesick_50308d03	c	Thank you for listening, Chrys. I think I'll figure it out.	game/script.rpy	2536	c "[what]"
cacHomesick_3a8c362a	c	It's getting pretty darn late though, and we got a big day tomorrow. We should probably head back.	game/script.rpy	2537	c "[what]"
cacHomesick_d19f855d_1	c	...	game/script.rpy	2547	c "[what]"
cacHomesick_7cb8f4e3	c	...Chrys...	game/script.rpy	2549	c "[what]"
cacHomesick_64ae3e0f	c	You have no right bein' this nice to me.	game/script.rpy	2550	c "[what]"
cacHomesick_da4a32cc	c	Thank you fer that... I'll think about what you've said.	game/script.rpy	2552	c "[what]"
cacHomesick_5822728a	c	In fact, I feel a bit silly now.	game/script.rpy	2554	c "[what]"
cacHomesick_9b87e6b9	c	Goin' back home is still somethin' I'm considering, but thank you for remindin' me that there's also lovely folks here that care 'bout me...	game/script.rpy	2556	c "[what]"
cacHomesick_8445aae1	c	...like you!	game/script.rpy	2558	c "[what]"
cacHomesick_c8735e53	c	It'll still be hard to deal with all the others, but I'll try my best.	game/script.rpy	2560	c "[what]"
cacHomesick_a39d7805	c	Thank you fer that.	game/script.rpy	2562	c "[what]"
cacHomesick_c60a7bdc		You and Cactus spend the last moments of the day sitting together and watching the moss grow.	game/script.rpy	2565	"[what]"
cacHomesick_0bee939a		Time passes.	game/script.rpy	2566	"[what]"
cacHomesick_d72616e8	c	It's gettin' pretty darn late, isn't it?	game/script.rpy	2569	c "[what]"
cacHomesick_ef59bc3c	c	We've got a big day tomorrow. Let's go ahead and head back for the night.	game/script.rpy	2571	c "[what]"
cacHeadHome_73bcb6aa	c	Here, I'll walk you back to your place.	game/script.rpy	2576	c "[what]"
cacHeadHome_f22431ae		You and Cactus scoot your way back to your place. Before you scoot inside, Cactus turns to you to speak.	game/script.rpy	2577	"[what]"
cacHeadHome_3c621d06	c	Thanks for lettin' me show you 'round the place, Chrys. Hope you enjoyed it as much as I have!	game/script.rpy	2579	c "[what]"
cacHeadHome_8bf5976f	c	Rest up, alright? Hopefully I'll see you tomorrow.	game/script.rpy	2581	c "[what]"
cacHeadHome_da905985		He gives you a tip of his hat, a winning smile, and a wave goodbye before leaving.	game/script.rpy	2582	"[what]"
cacEndings_f755b942		With morning comes love in the air!	game/script.rpy	2588	"[what]"
cacEndings_d3d8db5a		While the shop prepares for the horde of shoppers buying flowers for their beloved, you decide to go and talk to your potential beloved. That is, that special someone who hopefully feels the same in return.	game/script.rpy	2589	"[what]"
cacEndings_84542df3		You make your way up to where the succulents stay.	game/script.rpy	2590	"[what]"
CacGoodEnding_4aa62a25		There you spot Cactus, looking his Sunday best. You make your way over to him.	game/script.rpy	2597	"[what]"
CacGoodEnding_e6da86a2	c	Oh, Chrys! Didn't see ya there. Are you ready for today?	game/script.rpy	2599	c "[what]"
CacGoodEnding_686dd054	c	I've realized... That I'll stay here for a bit longer.	game/script.rpy	2601	c "[what]"
CacGoodEnding_845dfebf	c	Even though I still miss the Texas sun from time to time, I'm willing to give this city another shot.	game/script.rpy	2603	c "[what]"
CacGoodEnding_69895e8f	c	Plus, I've got you, Rose, and Sunflower to count on! Y'all have been lifting me up this whole time, so it's high time I stopped mopin' and do the same for y'all!	game/script.rpy	2605	c "[what]"
CacGoodEnding_feaf9fef	c	Maybe now I can finally teach Rose some actual Southern sayin's instead of the ones she found...	game/script.rpy	2607	c "[what]"
CacGoodEnding_913bee09	c	...But that's a thought for later. Fer now, I'll focus on today!	game/script.rpy	2609	c "[what]"
CacGoodEnding_3592bf4b	c	It's gonna be a busy one alright. Hopefully you and both get picked up soon! 	game/script.rpy	2610	c "[what]"
CacGoodEnding_d19f855d	c	...	game/script.rpy	2621	c "[what]"
CacGoodEnding_d19f855d_1	c	...	game/script.rpy	2623	c "[what]"
CacGoodEnding_d19f855d_2	c	...	game/script.rpy	2627	c "[what]"
CacGoodEnding_3f2fde5e	c	ME?	game/script.rpy	2628	c "[what]"
CacGoodEnding_0d846242	c	Haha! Of 'course, Chrys! I'd love to go out with you again!	game/script.rpy	2630	c "[what]"
CacGoodEnding_212d9146	c	I can show you some other places 'round these here parts that are of interest.	game/script.rpy	2632	c "[what]"
CacGoodEnding_d1d72556	c	... and thank you again for listenin' to my woes and fer puttin' your faith in a cactus like me.	game/script.rpy	2633	c "[what]"
CacGoodEnding_1b3ce5a3	c	Let's go out again soon!	game/script.rpy	2635	c "[what]"
CacGoodEnding_60aa91ce		And so, Valentine's Day came to an end.	game/script.rpy	2637	"[what]"
CacGoodEnding_fdf17dcd		By the end of the day neither you nor Cactus were bought, but that was okay. 	game/script.rpy	2638	"[what]"
CacGoodEnding_61f0f37f		Y'all had your good friends... a familiar home...	game/script.rpy	2639	"[what]"
CacGoodEnding_e20112a2		...and a little space in the big city carved out for each other.	game/script.rpy	2640	"[what]"
CacBadEnding_94cee11e		But instead of seeing Cactus at his usual spot, all you see is a note with your name on it, among others.	game/script.rpy	2646	"[what]"
CacBadEnding_fa411494	c	{i}Dear Chrys,{/i}	game/script.rpy	2647	c "[what]"
CacBadEnding_be92cc50	c	{i}By the time you read this I'll be halfway cross this grand ol' country of ours.{/i}	game/script.rpy	2648	c "[what]"
CacBadEnding_af3b964d	c	{i}After our talk I spent a lot of time thinkin' and realized... I feel like I just don't belong here compared to back home in Texas. Bein' here just made me bitter at others, even if they were tryin' to help.{/i}	game/script.rpy	2649	c "[what]"
CacBadEnding_4548dfdb	c	{i}So I've decided to move back for the time being. Maybe one day we'll see each other again.{/i}	game/script.rpy	2650	c "[what]"
CacBadEnding_1468fd7e	c	{i}Thank you for everything, and I wish you luck today.{/i}	game/script.rpy	2651	c "[what]"
CacBadEnding_7f60a058	c	{i}Warm Regards,{/i}	game/script.rpy	2652	c "[what]"
CacBadEnding_b7d57329	c	{i}Cactus{/i}	game/script.rpy	2653	c "[what]"
CacBadEnding_77835ffd		Valentine's Day passes by in a blur.	game/script.rpy	2655	"[what]"
CacBadEnding_ccd21777		You're one of the lucky sprouts to be bought, along with Rose and Sunflower.	game/script.rpy	2656	"[what]"
CacBadEnding_482a16ba		The days fly by at your new home, until one day...	game/script.rpy	2657	"[what]"
CacBadEnding_713ced37		On a cloudy morning you wake to see the daily mail next to your pot. Something familiar lays on top.	game/script.rpy	2658	"[what]"
CacBadEnding_d8a0e213		In your leaves you hold a postcard from Texas. The photo has a variety of cacti smiling back at you.	game/script.rpy	2659	"[what]"
CacBadEnding_855b4ceb		And although you no longer have feelings for your first love, something tugs at your heart.	game/script.rpy	2660	"[what]"
CacBadEnding_0da148fa		For a second, the clouds part, letting the sun peek through. You face the bright rays streaking in through the window...	game/script.rpy	2661	"[what]"
CacBadEnding_acf33505		...and just for a moment, you can perfectly picture the warm Texas sun shining down on your face.	game/script.rpy	2662	"[what]"
roseDate_f6f74dbd		As Cactus begins to walk away you see Rose close her eyes and take a deep breath. When they open up she's startled to see you still standing there.	game/script.rpy	2669	"[what]"
roseDate_248322b4	r	Oh, Chrys I wasn't expecting to still see you here! Uh, Cactus sure is nice for teaching me slang huh?	game/script.rpy	2672	r "[what]"
roseDate_9b3f7a66		Rose laughs nervously, her eyes pleading with you to play along.	game/script.rpy	2675	"[what]"
roseDate_6833daac		What remains of her smile quickly evaporates. She lets out a heavy sigh and her demeanor deflates.	game/script.rpy	2681	"[what]"
roseDate_233b57a4	r	That's good. Do you think I was being rude at all? I'd hate to impose on you or Cactus.	game/script.rpy	2683	r "[what]"
roseDate_3c43681b	r	Oh ...	game/script.rpy	2689	r "[what]"
roseDate_79debfe9		Rose seems taken aback by your answer. She looks at the ground with a sullen expression.	game/script.rpy	2690	"[what]"
roseDate_cf73df24		She looks up to meet your gaze and lets out a nervous laugh.	game/script.rpy	2696	"[what]"
roseDate_e2938e29	r	I guess I'll have to find a way to make it up to him, huh?	game/script.rpy	2697	r "[what]"
roseDate_c37844a2	r	Oh, thank goodness! Sometimes I, uh, really worry about accidentally being mean.	game/script.rpy	2706	r "[what]"
roseDate_39c49160		Rose looks away bashfully. There's a moment of silence between the two of you.	game/script.rpy	2712	"[what]"
roseDate_da919b5f	r	 Sorry about that. I just... I just get nervous about stuff like that.	game/script.rpy	2715	r "[what]"
roseDate_342feba7	r	Haha, thanks Chrys.	game/script.rpy	2721	r "[what]"
roseDate_4ac0cd4c	r	I was just trying to go with the flow. Sometimes that goes well, other times... less so.	game/script.rpy	2724	r "[what]"
